Date,yhat,avg_1y,forward_avg_1y
2018-05-04,32057.553409659577,31955.77375342466,32647.336865753427
2018-05-05,32097.30233163105,31937.96231780822,32574.757638356165
2018-05-06,32139.428364684572,31943.550906849316,32584.58165753425
2018-05-07,32176.782536614017,32060.190123287673,32663.947356164383
2018-05-08,32210.866173494986,32120.010534246576,32643.848465753425
2018-05-09,32247.285396298976,32118.336389041095,32596.785049315073
2018-05-10,32277.989123822626,32032.48861369863,32582.993627397263
2018-05-11,32307.40762864081,31899.399019178083,32663.759863013704
2018-05-12,32337.924810499724,31826.09151506849,32680.209991780823
2018-05-13,32373.35145823479,31861.08678082192,32700.297115068493
2018-05-14,32408.07625705718,31991.5395369863,32782.26667671233
2018-05-15,32441.956461430073,32031.814838356167,32785.10416438356
2018-05-16,32478.48318990375,31951.706435616437,32754.322019178082
2018-05-17,32503.05007836241,31999.99248493151,32828.222978082194
2018-05-18,32532.366317534346,31960.349457534245,32749.95658082192
2018-05-19,32558.591851317175,31850.02055890411,32642.882394520544
2018-05-20,32584.01942468482,31837.48781917808,32659.4603260274
2018-05-21,32603.51197549616,31845.067142465752,32725.51224383562
2018-05-22,32628.154238727337,31983.40297534247,32828.731649315065
2018-05-23,32653.71246876953,31989.027961643835,32643.194873972603
2018-05-24,32674.291549528698,31919.481476712328,32686.94030410959
2018-05-25,32697.490791289027,32045.93762739726,32630.057191780823
2018-05-26,32728.116210528504,32038.35355890411,32484.72633150685
2018-05-27,32744.38752437664,31991.21300547945,32484.03396438356
2018-05-28,32751.6327571414,32103.879923287674,32642.582002739724
2018-05-29,32770.4062550189,32195.82224657534,32654.663002739726
2018-05-30,32786.27510456081,32221.088534246574,32767.18028767123
2018-05-31,32804.67246930371,32411.74200821918,32649.425306849313
2018-06-01,32837.60486547624,32448.968126027397,32382.394104109586
2018-06-02,32845.057715979405,32326.334093150686,32214.785052054795
2018-06-03,32859.21245143056,32327.064000000002,32254.432780821917
2018-06-04,32872.060525478526,32407.826197260278,32341.60462191781
2018-06-05,32881.42743749351,32497.6702739726,32374.949161643835
2018-06-06,32882.374182513995,32391.464065753422,32386.375032876713
2018-06-07,32882.576197767405,32383.782583561646,32433.389534246573
2018-06-08,32877.113319380456,32394.432287671232,32595.21573972603
2018-06-09,32863.50251997795,32250.906964383565,32480.378531506853
2018-06-10,32848.09899434662,32233.605545205475,32479.536205479453
2018-06-11,32853.234817730874,32367.85583013699,32498.511515068494
2018-06-12,32866.42438208027,32380.425375342467,32549.28167123288
2018-06-13,32874.4238177428,32332.313665753423,32564.436506849317
2018-06-14,32887.06575872611,32403.951005479452,32712.668380821913
2018-06-15,32895.510353299585,32318.654416438356,32750.01842191781
2018-06-16,32907.84962337422,32234.70381917808,32680.913931506846
2018-06-17,32912.60799480602,32209.02190410959,32706.063712328763
2018-06-18,32920.05428524625,32257.120208219178,32831.4821260274
2018-06-19,32925.79598237084,32215.221873972605,32925.18997808219
2018-06-20,32933.13731067748,32236.60806849315,32956.68202191781
2018-06-21,32940.93646434635,32255.415008219174,33095.34626849315
2018-06-22,32949.674543058,32243.470202739725,33100.80954520548
2018-06-23,32955.943719293144,32130.783679452055,32996.83238356164
2018-06-24,32962.66433228044,32105.895457534247,33009.15229315069
2018-06-25,32968.57594567058,32147.162983561644,33103.37728219178
2018-06-26,32973.50741219278,32196.46174520548,33163.6193369863
2018-06-27,32981.66115955277,32164.3751369863,33157.44872602739
2018-06-28,32993.077428550394,32251.152589041096,33246.744567123285
2018-06-29,33008.618466556014,32328.85977808219,33200.13815616439
2018-06-30,33025.647084301236,32223.56076438356,33049.18196986301
2018-07-01,33046.133312372884,32251.475334246574,33040.251010958906
2018-07-02,33077.71015196874,32385.032920547947,33121.575443835616
2018-07-03,33094.65821643658,32449.250553424663,33137.67110136986
2018-07-04,33117.12247129046,32480.297210958903,33103.955210958906
2018-07-05,33131.030726027304,32481.56336986301,33109.24271780822
2018-07-06,33142.997050573606,32471.854090410954,33153.528906849315
2018-07-07,33154.66283036321,32342.692920547943,33053.80643561644
2018-07-08,33167.48833273092,32338.936263013697,33050.94507945206
2018-07-09,33180.557741468736,32421.56103561644,33162.77388493151
2018-07-10,33188.31164285661,32453.52120821918,33206.77691232877
2018-07-11,33196.566055145246,32459.93623561644,33244.70585479452
2018-07-12,33201.88204581668,32471.808863013695,33285.182498630136
2018-07-13,33209.36367568082,32511.7843369863,33392.285115068495
2018-07-14,33220.37276420073,32445.15794520548,33299.47286027397
2018-07-15,33231.93419906214,32445.92301369863,33267.9607150685
2018-07-16,33243.11346525817,32512.60789315069,33325.62395890411
2018-07-17,33255.85958043604,32531.885504109585,33318.32017260274
2018-07-18,33268.26699044148,32539.345465753428,33303.340652054794
2018-07-19,33276.81413235011,32538.588468493155,33321.4248
2018-07-20,33285.269984160164,32561.001463013698,33410.509958904106
2018-07-21,33300.55567772676,32537.343734246573,33381.64281917809
2018-07-22,33317.91627739649,32488.684964383563,33339.94118356164
2018-07-23,33331.939801185894,32504.93337808219,33366.38295616438
2018-07-24,33342.86623906103,32509.701139726025,33380.58469863013
2018-07-25,33354.259458820336,32498.812232876713,33380.003380821916
2018-07-26,33363.99744969429,32491.867608219174,33404.82205753425
2018-07-27,33374.93419218628,32505.447649315072,33455.90312054794
2018-07-28,33387.350013935225,32476.37583287671,33445.19892054795
2018-07-29,33400.95896211179,32475.79898082192,33424.75723013698
2018-07-30,33413.885904955634,32500.963673972597,33441.20902465754
2018-07-31,33426.20495805813,32521.857235616437,33422.89150410959
2018-08-01,33440.327560994534,32536.856860273976,33408.45716438356
2018-08-02,33453.48987859009,32549.401120547944,33415.30316164383
2018-08-03,33465.93656847758,32597.14378356164,33476.5875260274
2018-08-04,33481.87703082603,32591.933890410957,33434.457021917806
2018-08-05,33500.04485351628,32590.194934246578,33406.94259452055
2018-08-06,33515.33373773334,32605.437991780822,33413.86708219178
2018-08-07,33526.938431953684,32602.799032876712,33407.62470958904
2018-08-08,33538.90618502885,32585.300594520548,33393.166906849314
2018-08-09,33550.721860753496,32599.788353424658,33399.81991780822
2018-08-10,33559.32551775961,32643.381558904108,33457.45825753424
2018-08-11,33570.607641370305,32594.021334246576,33422.67756712328
2018-08-12,33581.9490734561,32573.017358904108,33414.56127123288
2018-08-13,33594.047859319966,32585.536030136987,33428.85017260274
2018-08-14,33610.32830648301,32563.5596,33429.4918630137
2018-08-15,33620.917686970635,32547.78118356165,33438.88427945205
2018-08-16,33640.41044800804,32536.96472328767,33430.631487671235
2018-08-17,33652.82484148027,32530.56279452055,33475.49398082191
2018-08-18,33658.13837742728,32471.60401917808,33416.70991506849
2018-08-19,33663.5568576857,32456.99200547945,33406.55347945205
2018-08-20,33666.18486845958,32471.581087671235,33417.15695342465
2018-08-21,33676.231157920454,32462.736961643837,33422.77554246576
2018-08-22,33678.806921899944,32454.70942191781,33421.02614520548
2018-08-23,33692.55033884343,32409.55284931507,33457.408079452056
2018-08-24,33706.93870971245,32401.446917808218,33536.15706301371
2018-08-25,33719.534431256165,32324.818747945203,33498.765482191775
2018-08-26,33730.78514839497,32317.259619178083,33486.43475068493
2018-08-27,33742.137986895024,32380.975534246572,33543.61991780822
2018-08-28,33745.11941398169,32369.299194520543,33579.03110136987
2018-08-29,33747.76332526298,32336.41266027397,33559.919032876714
2018-08-30,33750.093740590484,32302.374824657538,33625.00548767123
2018-08-31,33750.17475252835,32240.186073972607,33642.632824657536
2018-09-01,33749.53647909406,32174.295093150682,33602.07438630137
2018-09-02,33747.233717692856,32176.89778356165,33571.042430136986
2018-09-03,33744.2025460103,32253.15964109589,33641.568405479455
2018-09-04,33741.77326303296,32276.36821369863,33651.34551506849
2018-09-05,33739.887502719685,32293.46098630137,33634.82324109589
2018-09-06,33738.47806459318,32338.247320547944,33644.98414794521
2018-09-07,33737.08859920966,32338.828016438354,33576.98311780822
2018-09-08,33732.8627119998,32192.07064657534,33523.79336712329
2018-09-09,33727.87338696169,32195.322435616436,33512.04454520548
2018-09-10,33721.46963621325,32263.843810958904,33556.63477808219
2018-09-11,33713.74970184433,32263.138676712326,33563.67768767123
2018-09-12,33691.941351423004,32209.990005479453,33590.24460547945
2018-09-13,33682.20589193467,32258.288616438353,33664.08083013699
2018-09-14,33671.32193823508,32141.682312328765,33644.836016438356
2018-09-15,33650.30004594666,32063.369471232872,33560.99480821918
2018-09-16,33630.85838486751,32071.77504383562,33555.40914246575
2018-09-17,33622.003297190546,32177.423208219174,33710.64669863014
2018-09-18,33616.30422000237,32262.595076712332,33716.909821917805
2018-09-19,33609.545927073814,32247.222961643834,33605.98374246575
2018-09-20,33603.93248140949,32317.634882191778,33649.730189041096
2018-09-21,33596.1016339242,32301.714734246576,33676.35089863014
2018-09-22,33580.20561829811,32218.59749863014,33594.022369863014
2018-09-23,33562.475770559875,32227.776306849315,33583.62861643836
2018-09-24,33541.62507297869,32330.611852054797,33692.07542465754
2018-09-25,33532.22564050831,32389.62287671233,33761.155468493154
2018-09-26,33522.71014605478,32351.28330410959,33695.59190958904
2018-09-27,33514.79541489446,32405.558224657536,33818.34433150685
2018-09-28,33506.72176763671,32332.74690958904,33798.44180821918
2018-09-29,33496.75729341392,32235.705131506853,33695.12107671233
2018-09-30,33484.816792335885,32198.38160547945,33678.89294520548
2018-10-01,33475.93104552681,32358.44459178082,33819.85383561644
2018-10-02,33468.691348705375,32442.685715068495,33950.81855068493
2018-10-03,33458.7452361431,32354.021465753427,33880.06855890411
2018-10-04,33440.92747266585,32386.043156164385,34072.01004109589
2018-10-05,33421.12749842014,32338.580652054796,34133.483320547944
2018-10-06,33403.689493440696,32248.09970136986,33988.712263013695
2018-10-07,33389.119484404095,32212.467972602743,33985.680210958904
2018-10-08,33374.00602289457,32300.63622191781,34107.31710410959
2018-10-09,33355.23366137246,32339.496421917807,34203.64536438356
2018-10-10,33342.678504648815,32316.63282191781,34133.007687671234
2018-10-11,33327.30161521532,32462.377589041098,34270.139449315066
2018-10-12,33317.977509073695,32440.43125753425,34192.50632876712
2018-10-13,33304.405278219114,32320.26329041096,34106.224528767125
2018-10-14,33279.08126064403,32300.97689041096,34092.44698356165
2018-10-15,33254.203049004835,32400.650076712333,34236.6023260274
2018-10-16,33240.57917045198,32459.136772602742,34303.943065753425
2018-10-17,33221.56583395132,32431.71201369863,34440.90064931507
2018-10-18,33208.21662078967,32475.765704109584,34640.79652054794
2018-10-19,33188.827698751105,32530.68593150685,34717.29035342466
2018-10-20,33163.3581332769,32372.647879452055,34571.96190136986
2018-10-21,33143.295006669425,32364.11750958904,34571.113410958904
2018-10-22,33123.60406773202,32497.86968493151,34746.40115890411
2018-10-23,33103.74493919421,32527.80295616438,34763.919915068494
2018-10-24,33082.780813246165,32457.409517808217,34738.56315342466
2018-10-25,33067.024849309055,32487.051547945204,34776.22516986301
2018-10-26,33060.38425147236,32595.08960821918,34835.7421260274
2018-10-27,33053.49316871143,32470.384495890412,34646.112654794524
2018-10-28,33045.107113497295,32467.191887671233,34664.789501369865
2018-10-29,33036.40856926773,32611.975484931503,34852.570216438355
2018-10-30,33028.64593891221,32747.46252328767,34988.88695342466
2018-10-31,33023.953204554746,32642.835723287673,34869.306980821915
2018-11-01,33030.03541497951,32817.03338356165,35031.17821917809
2018-11-02,33032.43837030729,32821.58417534246,35013.97997534247
2018-11-03,33036.73496395956,32745.906912328766,34856.28325205479
2018-11-04,33037.95161817687,32732.799150684936,34852.58488493151
2018-11-05,33041.08644100482,32843.017769863014,35010.25975342466
2018-11-06,33037.41103217559,32786.313367123286,35116.0999890411
2018-11-07,33032.64244664054,32712.421095890408,35110.15850410959
2018-11-08,33026.71614218405,32775.964008219176,35253.06464383561
2018-11-09,33013.120971279895,32676.29309863014,35164.775539726026
2018-11-10,32991.05158339294,32568.84853150685,35077.43008493151
2018-11-11,32976.305367997884,32566.57579178082,35072.39158630137
2018-11-12,32962.44485207487,32773.76236986301,35330.16529041096
2018-11-13,32939.32903731804,32767.685391780822,35367.73164657535
2018-11-14,32920.75488338772,32712.00741369863,35331.29216164383
2018-11-15,32890.79567245966,32820.838547945204,35408.287726027396
2018-11-16,32852.84660262331,32719.35286849315,35193.672498630134
2018-11-17,32823.08970118519,32614.630682191782,35098.314306849315
2018-11-18,32787.39078606553,32607.289312328765,35104.47933150685
2018-11-19,32753.936416624238,32749.998408219177,35380.311383561646
2018-11-20,32721.346526287147,32673.302756164387,35500.57114246576
2018-11-21,32691.45383178668,32523.291747945204,35515.94210410959
2018-11-22,32661.410636175035,32521.601369863012,35621.56123835617
2018-11-23,32631.60786207846,32424.171835616435,35614.32478630137
2018-11-24,32595.08522761651,32340.158082191778,35529.484052054795
2018-11-25,32559.455134242296,32327.09990684931,35529.90889041096
2018-11-26,32526.05237659377,32465.99086575343,35723.27732876712
2018-11-27,32488.394443291578,32411.69096438356,35882.11340547945
2018-11-28,32456.59204291438,32380.93703287671,35895.34949041096
2018-11-29,32427.110986655738,32526.09592328767,36113.23422739726
2018-11-30,32394.73869043451,32352.984783561646,35996.46732054795
2018-12-01,32367.002258469634,32290.211709589043,35905.55691780822
2018-12-02,32339.730278950425,32286.169567123285,35886.885643835616
2018-12-03,32312.349541073803,32449.95055068493,36078.52059178082
2018-12-04,32290.970090163883,32442.20614246575,36170.63285205479
2018-12-05,32271.398275709867,32432.764558904113,36166.67443835617
2018-12-06,32256.783994469515,32545.954569863014,36223.50735890411
2018-12-07,32239.422897689943,32456.23731506849,36175.19647671233
2018-12-08,32220.343552243135,32303.905745205477,35992.2736630137
2018-12-09,32199.974083435445,32261.362504109587,35995.65146575343
2018-12-10,32183.735022855795,32334.838356164382,36230.5729369863
2018-12-11,32167.758888208664,32185.652967123286,36237.28586849315
2018-12-12,32149.70013037214,32139.173317808218,36201.44279178082
2018-12-13,32127.416487363244,32116.08854520548,36269.179224657535
2018-12-14,32102.281439239734,31956.33618082192,36207.79373424658
2018-12-15,32076.64784510133,31832.038342465752,36105.5031260274
2018-12-16,32048.413126436655,31824.329528767124,36087.61603561644
2018-12-17,32017.317700667532,32010.413397260276,36250.504769863015
2018-12-18,31986.47312287009,31996.25869041096,36235.131095890414
2018-12-19,31954.336680134285,31917.235252054797,36348.22273424658
2018-12-20,31923.495911437763,31893.123194520547,36380.72781643836
2018-12-21,31895.794215853202,31875.868030136986,36349.75095068493
2018-12-22,31870.614710177233,31846.029068493153,36298.59935342465
2018-12-23,31847.229773026967,31845.651304109593,36295.961230136985
2018-12-24,31820.676421902153,31848.471583561644,36296.555660273974
2018-12-25,31792.799447495312,31852.307287671232,36301.264016438356
2018-12-26,31765.055514202664,31833.109882191784,36300.211183561645
2018-12-27,31738.047602647013,31825.2736739726,36298.484887671235
2018-12-28,31712.246024218115,31844.31802739726,36348.5538109589
2018-12-29,31686.517318876322,31832.6957369863,36332.333117808215
2018-12-30,31665.608141086774,31831.223586301367,36325.036493150685
2018-12-31,31641.413635727273,31832.05495890411,36343.60261369863
2019-01-01,31612.226074284492,31832.919983561642,36346.13709041096
2019-01-02,31582.165058233386,31828.707424657532,36346.550830136985
2019-01-03,31551.434126862783,31824.15445479452,36351.05517260274
2019-01-04,31520.982322717253,31812.734599999996,36354.38782465753
2019-01-05,31489.261623889885,31784.280775342464,36353.51202739726
2019-01-06,31458.72425544284,31784.405389041098,36347.89677260274
2019-01-07,31432.09187677976,31886.017271232875,36448.02593150685
2019-01-08,31409.970638052077,31914.087838356165,36453.68751232877
2019-01-09,31388.38472698917,31890.972679452054,36389.14658082192
2019-01-10,31369.119693020304,31946.65767945205,36492.6392
2019-01-11,31347.265119702526,31875.312052054796,36419.67919452055
2019-01-12,31322.71657751095,31847.320235616437,36351.89771506849
2019-01-13,31294.691773223996,31837.109093150684,36351.623060273974
2019-01-14,31273.0077897543,32015.833205479456,36481.81389041096
2019-01-15,31253.9486172333,31993.666684931508,36531.361547945206
2019-01-16,31233.454391532934,31882.440912328766,36521.2651260274
2019-01-17,31216.399749645076,31996.39112054795,36582.350145205484
2019-01-18,31196.624321824278,31800.74374246576,36426.692767123284
2019-01-19,31173.29141276517,31710.761038356166,36343.28332054795
2019-01-20,31148.96308841308,31706.97104109589,36336.01715616439
2019-01-21,31130.21528836924,31843.717997260275,36479.98636164384
2019-01-22,31125.599300186608,32002.220035616436,36540.8127369863
2019-01-23,31118.15654087875,31899.026934246576,36392.54589041096
2019-01-24,31109.21309256873,31913.407273972607,36477.27179452055
2019-01-25,31100.68321505936,31839.32135890411,36411.39141643836
2019-01-26,31089.910674744617,31791.79201917808,36343.254832876715
2019-01-27,31078.596743344646,31784.388769863017,36340.97090684931
2019-01-28,31070.619306883793,31933.711797260272,36498.78187671233
2019-01-29,31061.754345958092,31954.31950684931,36568.442956164385
2019-01-30,31054.167295448315,31872.04575342466,36486.11214520548
2019-01-31,31047.407413886434,31951.719424657535,36617.098761643836
2019-02-01,31040.9175903519,31885.42494520548,36504.37623287672
2019-02-02,31039.882593772705,31822.429282191784,36437.6361260274
2019-02-03,31037.4137910739,31820.24768767123,36443.4770739726
2019-02-04,31040.66055674636,31992.388197260272,36564.579421917806
2019-02-05,31038.39682334183,32054.830895890413,36601.79283013699
2019-02-06,31048.355779947953,32070.53927123288,36504.81864657534
2019-02-07,31054.52832349155,32189.378745205475,36487.8952630137
2019-02-08,31061.41653564329,32153.993695890415,36403.085191780825
2019-02-09,31068.949236996024,32119.381243835614,36351.2296520548
2019-02-10,31079.596889338463,32120.02622191781,36345.8055369863
2019-02-11,31091.121334723113,32252.013016438355,36524.29339726028
2019-02-12,31102.27308726207,32306.494476712327,36610.78840547945
2019-02-13,31113.756289882847,32289.17036438356,36562.580816438356
2019-02-14,31126.511114648143,32389.745742465755,36738.42273150685
2019-02-15,31144.70487064413,32365.62174520548,36645.51726575343
2019-02-16,31162.866380127834,32295.219005479456,36517.27263561644
2019-02-17,31182.369407094124,32296.75338630137,36516.59920821918
2019-02-18,31199.726364536444,32389.24492328767,36621.1794739726
2019-02-19,31212.46082284033,32399.969906849317,36662.65480821917
2019-02-20,31225.174574913257,32342.325805479457,36623.08402739726
2019-02-21,31237.573094060972,32442.318441095893,36675.872027397265
2019-02-22,31250.485884230075,32387.060347945207,36615.32480547945
2019-02-23,31264.94099258646,32231.915775342462,36545.26343013698
2019-02-24,31280.64094686935,32229.137964383557,36540.26917534247
2019-02-25,31295.028583576677,32329.44735890411,36623.52266575342
2019-02-26,31309.953518351453,32429.922841095893,36574.21064383561
2019-02-27,31328.855417282724,32448.9282630137,36504.18097260274
2019-02-28,31343.39269787374,32477.062457534248,36533.04063287671
2019-03-01,31360.1470292821,32463.30915068493,36517.17695890411
2019-03-02,31381.60527887406,32455.652632876714,36481.21607671233
2019-03-03,31404.82537991165,32455.95962191781,36481.327213698634
2019-03-04,31422.662342370466,32523.811575342464,36641.735361643834
2019-03-05,31434.059626951017,32540.71537260274,36758.171558904105
2019-03-06,31449.12835390271,32547.801104109585,36740.639016438356
2019-03-07,31462.296999673028,32647.159983561647,36793.92301369863
2019-03-08,31474.00985540074,32516.327671232877,36670.85650684931
2019-03-09,31487.229733170327,32449.545230136984,36634.31201643836
2019-03-10,31503.545005833592,32446.169663013698,36630.51877534247
2019-03-11,31519.67256445266,32585.027808219173,36719.06542739726
2019-03-12,31533.90543253136,32630.637142465752,36689.31122191781
2019-03-13,31548.975439062553,32515.87942191781,36567.175413698635
2019-03-14,31563.42912380241,32597.055443835616,36517.1743479452
2019-03-15,31581.55484127652,32544.10793972603,36347.73353150685
2019-03-16,31601.336079964552,32449.34092876712,36236.6054739726
2019-03-17,31624.46208711784,32445.957920547946,36231.07711232876
2019-03-18,31647.295430561986,32606.86734520548,36232.14596438356
2019-03-19,31666.590162782264,32644.985010958906,36076.94548767123
2019-03-20,31685.10405391551,32543.90952328767,35924.05650410959
2019-03-21,31700.67660820536,32570.696213698626,35849.53312876712
2019-03-22,31718.829440814792,32500.90215068493,35722.800460273975
2019-03-23,31738.01800775055,32424.88320547945,35591.86557534247
2019-03-24,31758.60187478556,32427.144980821915,35589.01786575343
2019-03-25,31777.455984870245,32539.553183561646,35582.13594794521
2019-03-26,31790.434082987093,32475.452865753425,35479.446506849315
2019-03-27,31800.72400403015,32332.147361643838,35371.40629589041
2019-03-28,31808.075803768534,32352.147569863013,35295.03759726028
2019-03-29,31813.675717155325,32255.102783561644,35130.49400821918
2019-03-30,31821.06518641488,32181.54609863014,35034.9936739726
2019-03-31,31830.15510775293,32173.008191780824,35018.71951780822
2019-04-01,31839.11413072293,32298.770139726028,35023.60362191781
2019-04-02,31850.737352964657,32448.71562191781,34904.176279452055
2019-04-03,31862.672203176167,32373.471964383563,34737.729515068495
2019-04-04,31872.29431722621,32387.47484109589,34627.17622191781
2019-04-05,31881.037447675197,32318.8549369863,34477.7160109589
2019-04-06,31889.301753987926,32184.84557260274,34365.975191780824
2019-04-07,31898.22274247429,32175.13169041096,34358.49628767124
2019-04-08,31906.008340562883,32298.11736438356,34345.59491506849
2019-04-09,31915.935241901,32331.668284931504,34219.675627397264
2019-04-10,31926.783726325164,32314.2244109589,34019.192068493154
2019-04-11,31938.89739796974,32409.5210630137,33876.1693369863
2019-04-12,31944.907341283077,32320.428961643836,33679.87722739726
2019-04-13,31952.064133958353,32266.503684931507,33578.569569863015
2019-04-14,31956.60553087909,32267.89661369863,33551.55463287671
2019-04-15,31962.01441999111,32455.6194630137,33537.55580821918
2019-04-16,31972.594858318545,32602.871684931506,33347.89236164384
2019-04-17,31983.49102657701,32587.048657534247,33088.16059452055
2019-04-18,31992.889417875995,32717.019624657536,32919.2718
2019-04-19,32013.57003839917,32786.60730958904,32648.196380821923
2019-04-20,32030.564807084513,32631.19704109589,32347.66189589041
2019-04-21,32047.93883696261,32624.943679452055,32330.20294794521
2019-04-22,32059.52524039049,32637.913734246576,32333.078416438355
2019-04-23,32075.08519012266,32680.677684931507,32315.62278356165
2019-04-24,32094.351839173258,32659.25701917808,32157.05843287671
2019-04-25,32116.17425859313,32738.349427397257,32033.99418082192
2019-04-26,32145.104307538153,32728.290528767124,31858.658945205476
2019-04-27,32180.726726663997,32719.559657534242,31676.748934246574
2019-04-28,32218.93442775452,32721.128197260274,31674.825830136986
2019-04-29,32249.67535562446,32762.289671232877,31669.249712328765
2019-04-30,32274.36445001409,32710.21962191781,31622.54297534246
2019-05-01,32298.009017892477,32641.477775342468,31578.02936712329
2019-05-02,32312.267216548782,32644.598789041098,31536.90175342466
2019-05-03,32334.643425276525,32647.336865753427,31481.770175342466
2019-05-04,32364.55779822667,32574.75763835616,31366.555780821916
2019-05-05,32394.62344275792,32584.581657534247,31349.59978630137
2019-05-06,32424.352387066097,32663.947356164383,31334.702706849315
2019-05-07,32452.074568128788,32643.848465753425,31241.50266849315
2019-05-08,32482.279641076075,32596.78504931507,31144.261928767122
2019-05-09,32512.09124347779,32582.993627397263,31022.47230958904
2019-05-10,32543.246678919626,32663.759863013696,30877.179427397263
2019-05-11,32578.302529320055,32680.209991780823,30792.903468493147
2019-05-12,32613.024127457174,32700.297115068493,30758.778353424663
2019-05-13,32648.774952118685,32782.26667671233,30737.46534246575
2019-05-14,32685.923233207865,32785.10416438356,30620.785356164386
2019-05-15,32721.55490544353,32754.322019178082,30489.417120547943
2019-05-16,32756.467933307973,32828.222978082194,30353.483893150682
2019-05-17,32782.33739239468,32749.956580821916,30193.79564109589
2019-05-18,32812.93986846994,32642.88239452055,30099.668093150685
2019-05-19,32843.21818986861,32659.460326027394,30065.431512328767
2019-05-20,32870.40456748266,32725.51224383562,30051.888736986304
2019-05-21,32897.000600393134,32828.73164931507,29976.200978082194
2019-05-22,32917.50464134555,32643.194873972603,29875.391701369866
2019-05-23,32938.09215212216,32686.940304109587,29808.627775342466
2019-05-24,32955.56286651677,32630.057191780823,29616.235852054793
2019-05-25,32976.04357440255,32484.72633150685,29513.778810958906
2019-05-26,32997.30817364451,32484.03396438356,29482.35885479452
2019-05-27,33021.65122638824,32642.582002739724,29487.398761643835
2019-05-28,33045.98062749636,32654.663002739726,29334.384465753425
2019-05-29,33081.40324879254,32767.180287671235,29179.036306849317
2019-05-30,33108.40870725449,32649.425306849313,28884.65292328767
2019-05-31,33129.546013604515,32382.394104109586,28913.339515068496
2019-06-01,33150.53181411943,32214.785052054795,28895.36184109589
2019-06-02,33172.44740557292,32254.432780821917,28874.64654520548
2019-06-03,33191.18992562805,32341.604621917806,28838.58247671233
2019-06-04,33210.09841316413,32374.949161643835,28755.16536986301
2019-06-05,33229.846369439125,32386.375032876713,28656.49963561644
2019-06-06,33250.744939731914,32433.389534246573,28550.759287671233
2019-06-07,33280.39904110639,32595.215739726023,28422.880120547943
2019-06-08,33305.687278927624,32480.378531506845,28132.400912328765
2019-06-09,33326.42435882946,32479.536205479453,28116.312967123285
2019-06-10,33347.23180107983,32498.511515068498,28122.976712328767
2019-06-11,33376.06825858216,32549.28167123288,28111.343553424656
2019-06-12,33403.63235702817,32564.436506849313,27915.118506849318
2019-06-13,33435.677061796414,32712.66838082192,27823.690252054796
2019-06-14,33471.10887706044,32750.018421917808,27642.985989041095
2019-06-15,33502.95990617381,32680.913931506853,27454.63783835616
2019-06-16,33533.06641565199,32706.06371232877,27406.70281643836
2019-06-17,33568.76711044517,32831.4821260274,27389.28007671233
2019-06-18,33610.88243087438,32925.18997808219,27301.07753424658
2019-06-19,33651.746112645335,32956.682021917804,27163.251936986304
2019-06-20,33703.066723408905,33095.34626849315,27076.769884931506
2019-06-21,33752.247754650554,33100.809545205484,26929.353572602737
2019-06-22,33797.60827210916,32996.83238356165,26838.896805479453
2019-06-23,33840.48004060284,33009.152293150684,26812.956495890416
2019-06-24,33883.89751579504,33103.37728219178,26803.184032876714
2019-06-25,33925.75823247118,33163.6193369863,26714.6784
2019-06-26,33965.86914977647,33157.448726027396,26653.106430136984
2019-06-27,34008.54989734181,33246.74456712329,26551.92166849315
2019-06-28,34053.116301621856,33200.13815616438,26424.491082191784
2019-06-29,34097.71266399327,33049.18196986302,26274.00829041096
2019-06-30,34143.426465164186,33040.2510109589,26249.139482191782
2019-07-01,34186.68446414118,33121.575443835616,26244.479482191782
2019-07-02,34230.03565218687,33137.67110136986,26140.11414520548
2019-07-03,34271.46918805669,33103.9552109589,25988.928356164382
2019-07-04,34308.614702764426,33109.24271780822,25914.37898630137
2019-07-05,34349.76902598054,33153.528906849315,25847.49578630137
2019-07-06,34391.058354084525,33053.80643561644,25722.385413698634
2019-07-07,34431.015506570475,33050.94507945205,25701.423819178082
2019-07-08,34471.97001485031,33162.77388493151,25713.353635616437
2019-07-09,34501.22762246452,33206.776912328765,25604.689950684933
2019-07-10,34533.86497307295,33244.70585479452,25509.4358109589
2019-07-11,34567.479823908856,33285.182498630136,25420.045084931506
2019-07-12,34605.74669466954,33392.285115068495,25411.221216438353
2019-07-13,34645.48065047675,33299.47286027397,25225.968761643835
2019-07-14,34685.23699463362,33267.9607150685,25214.478536986306
2019-07-15,34725.10817440843,33325.623958904114,25248.538638356164
2019-07-16,34761.008775394934,33318.32017260274,25221.23263561644
2019-07-17,34797.261961641314,33303.3406520548,25196.134005479453
2019-07-18,34827.869176317574,33321.4248,25184.44123561644
2019-07-19,34860.43561649701,33410.509958904106,25265.093454794518
2019-07-20,34898.4358839312,33381.64281917809,25250.311769863012
2019-07-21,34938.47005055641,33339.94118356164,25228.549408219176
2019-07-22,34973.69325392959,33366.38295616439,25251.365397260277
2019-07-23,35004.9112214844,33380.58469863014,25233.73691232877
2019-07-24,35029.46568281231,33380.00338082192,25215.101235616443
2019-07-25,35048.56432271503,33404.82205753424,25214.754761643835
2019-07-26,35067.03670935356,33455.90312054795,25308.749367123288
2019-07-27,35089.500210180886,33445.19892054794,25267.954610958906
2019-07-28,35112.90028647517,33424.75723013699,25251.56489589041
